metabolite,ubiquity_overall,avg_abundance
x12182_680_54606_6_082,33.45070422535211,12802.3414193662
x13141_760_52837_6_464,33.45070422535211,51596.60103397904
x13222_626_47888_6_549,33.45070422535211,13575.39468239438
x16517_654_50848_7_898,33.45070422535211,49173.94936408439
x16612_662_50204_7_958,33.45070422535211,16580.00862024649
x17112_913_52114_8_166,33.45070422535211,8905.179384330984
x1813_498_35538_1_899,33.45070422535211,13813.599823943634
x20398_560_50257_9_631,33.45070422535211,9326.196308978886
x2170_583_25566_2_182,33.45070422535211,37307.849934859136
x22651_551_42536_10_832,33.45070422535211,33839.66039031686
x22824_501_46797_10_967,33.45070422535211,21262.362477112732
x23227_1474_05712_11_191,33.45070422535211,80615.963003697
x24303_716_52246_11_702,33.45070422535211,43424.36219947179
x24937_865_5119_11_894,33.45070422535211,16509.13249735916
x2606_382_29533_2_57,33.45070422535211,20468.01985176059
x26230_740_56081_12_25,33.45070422535211,510264.26981795783
x2651_411_30972_2_638,33.45070422535211,45717.72033080981
x27357_810_53966_12_555,33.45070422535211,7708.3731318662
x27450_525_4663_12_587,33.45070422535211,23965.410020070434
x27499_681_54582_12_547,33.45070422535211,9803.154774119737
x27725_535_43109_12_652,33.45070422535211,7397.975710387321
x28768_676_58663_12_96,33.45070422535211,21637.842835915555
x30159_775_59913_13_27,33.45070422535211,6452.452315492958
x32482_880_71587_13_788,33.45070422535211,26974.297679225336
x32817_945_75919_13_843,33.45070422535211,14975.975499647873
x32989_986_77371_13_862,33.45070422535211,15651.550803521097
x34803_726_63863_14_337,33.45070422535211,12748.720375704253
x36284_848_76414_14_808,33.45070422535211,21044.45045669019
x36686_961_74017_14_85,33.45070422535211,18886.771207042322
x39386_962_91222_15_957,33.45070422535211,21663.702499824
x39548_838_78046_16_089,33.45070422535211,4481.188123415497
x40809_867_77813_16_634,33.45070422535211,10211.123238908458
x535_594_3642_1_035,33.45070422535211,11151.710844894355
x7159_754_46353_4_338,33.45070422535211,16947.669611443616
x792_494_38373_1_246,33.45070422535211,9955.855484859156
x8277_827_48929_4_642,33.45070422535211,9156.963266549299
x8622_704_48879_4_764,33.45070422535211,5485.594802816905
x9112_648_52125_4_958,33.45070422535211,9751.749549823933
x9154_736_47777_4_951,33.45070422535211,28004.11182852124
x9699_672_45876_5_14,33.45070422535211,11958.842126232406
x10162_628_51643_5_329,33.274647887323944,76034.28092200716
x1095_361_23711_1_365,33.274647887323944,35879.709893838226
x14969_905_58254_7_284,33.274647887323944,12019.681848239445
x1862_305_24752_1_945,33.274647887323944,34372.94075809866
x20042_708_57413_9_443,33.274647887323944,51085.31334595073
x215_301_21594_0_91,33.274647887323944,34402.890857746344
x22014_752_52337_10_443,33.274647887323944,36890.582281866235
x22275_697_51703_10_601,33.274647887323944,20779.26686989435
x22757_599_57438_10_9,33.274647887323944,10717.55114330988
x22787_772_58901_10_916,33.274647887323944,122323.65002535182
x23046_819_5202_11_099,33.274647887323944,9909.23463450704
x25397_798_6031_12_023,33.274647887323944,31022.558084331078
x25556_658_58104_12_045,33.274647887323944,11310.97652042255
x25886_551_50167_12_18,33.274647887323944,18820.23547517608
x26143_938_70726_12_272,33.274647887323944,8632.309231161957
x26811_1088_71153_12_427,33.274647887323944,6188.484709683094
x30343_731_55717_13_296,33.274647887323944,10319.060776936636
x34275_715_58715_14_219,33.274647887323944,11941.673652816899
x39142_843_74184_15_832,33.274647887323944,12883.58885422535
x39428_910_82147_15_939,33.274647887323944,62592.557849295925
x41140_905_73955_16_864,33.274647887323944,5860.842379401392
x41550_979_80704_17_285,33.274647887323944,6323.289828697169
x4933_662_43234_3_625,33.274647887323944,6029.035578697182
x5854_806_53877_3_869,33.274647887323944,13525.158242957774
x7080_804_52541_4_295,33.274647887323944,10966.46727816902
x7491_698_47741_4_418,33.274647887323944,7131.09655176056
x753_419_27726_1_239,33.274647887323944,53772.931385563345
x7637_655_36302_4_444,33.274647887323944,25165.02448732392
x8424_768_56096_4_681,33.274647887323944,10898.490761443662
x10581_413_34102_5_447,33.098591549295776,34842.085823767644
x11929_520_47263_5_998,33.098591549295776,131002.40321866184
x12217_800_52889_6_109,33.098591549295776,26708.608793485917
x12370_966_6119_6_178,33.098591549295776,8495.085728169011
x15191_561_45256_7_379,33.098591549295776,10604.525212499995
x15289_1008_65988_7_422,33.098591549295776,6374.592791901398
x15645_671_51265_7_558,33.098591549295776,282268.3908955974
x15720_687_49811_7_54,33.098591549295776,22969.515023591568
x16280_706_52577_7_804,33.098591549295776,44655.87079066912
x17087_571_45178_8_12,33.098591549295776,46402.616939964675
x18121_818_56946_8_564,33.098591549295776,241378.19652341612
x18264_520_47279_8_561,33.098591549295776,90085.10841179559
x18933_734_55703_8_927,33.098591549295776,8170.956753697186
x2160_677_37222_2_167,33.098591549295776,14974.168549471813
x22454_822_5405_10_701,33.098591549295776,20058.178013028097
x22894_762_60054_10_992,33.098591549295776,48912.74878978853
x23107_551_48361_11_217,33.098591549295776,58521.19787640832
x23238_570_54453_11_198,33.098591549295776,28010.314942429497
x23808_710_54844_11_529,33.098591549295776,61705.914864612656
x2383_317_24758_2_382,33.098591549295776,32382.255123591458
x2534_301_21627_2_474,33.098591549295776,53628.771695070594
x28500_808_6208_12_842,33.098591549295776,24094.265411443605
x28930_525_46731_12_974,33.098591549295776,32210.692710387233
x29036_702_6024_12_99,33.098591549295776,22259.83646161974
x30055_630_58021_13_28,33.098591549295776,12001.533899647819
x30318_646_57512_13_302,33.098591549295776,37434.97547887323
x30701_920_70827_13_379,33.098591549295776,17784.173013908447
x32012_723_5911_13_673,33.098591549295776,19177.93906126761
x32236_925_70658_13_711,33.098591549295776,6020.207203873252
x32510_941_66262_13_794,33.098591549295776,13938.453113028167
x32998_662_64422_13_885,33.098591549295776,102931.70009225373
x34402_1086_16208_14_235,33.098591549295776,5769.130383978893
x34704_686_60851_14_311,33.098591549295776,13450.77254207744
x35835_908_76799_14_685,33.098591549295776,33996.4279619719
x3646_394_33119_3_154,33.098591549295776,13058.626398943661
x6854_574_35209_4_2,33.098591549295776,9496.107697535188
x7019_832_56989_4_32,33.098591549295776,14179.263310915487
x7811_708_46269_4_488,33.098591549295776,7760.234530985922
x8227_837_51299_4_616,33.098591549295776,11308.80188873239
x13126_585_45127_6_571,32.92253521126761,12885.727447535215
x17541_882_59867_8_311,32.92253521126761,67573.9865580987
x20273_698_51335_9_567,32.92253521126761,15945.666100352133
x2039_337_23678_1_995,32.92253521126761,14434.989794190175
x20831_618_51136_9_861,32.92253521126761,21732.1385517606
x22392_674_53805_10_616,32.92253521126761,25874.576355281664
x23387_751_53428_11_261,32.92253521126761,27697.822517429613
x24338_854_58491_11_699,32.92253521126761,28138.85934348591
x24377_820_558_11_735,32.92253521126761,7037.203918133798
x2508_590_38836_2_485,32.92253521126761,9508.492403169017
x2572_453_28061_2_526,32.92253521126761,10698.292589788725
x27032_644_61759_12_472,32.92253521126761,10109.72454154928
x27635_742_57387_12_641,32.92253521126761,44057.00059313382
x28357_803_59286_12_841,32.92253521126761,17439.562206866187
x29726_460_22463_13_166,32.92253521126761,11818.365928521136
x30191_590_5885_13_291,32.92253521126761,22696.29761249992
x30315_946_72607_13_318,32.92253521126761,84310.38055739432
x31123_790_66156_13_486,32.92253521126761,9953.997672711264
x32916_1014_81105_13_877,32.92253521126761,8562.396376760558
x33346_881_68448_13_973,32.92253521126761,17599.191585387358
x34068_941_65069_14_148,32.92253521126761,40828.225866020985
x34993_672_62758_14_382,32.92253521126761,8867.719729225351
x36189_934_78504_14_765,32.92253521126761,53127.3491769368
x36626_986_81646_14_898,32.92253521126761,63389.49295616216
x38818_845_69915_15_711,32.92253521126761,7289.497578169006
x3990_516_34301_3_317,32.92253521126761,29459.777043485898
x40037_605_54985_16_252,32.92253521126761,11815.275017253509
x41097_994_88265_16_829,32.92253521126761,11150.956170246485
x4163_985_5115_3_385,32.92253521126761,8744.949857746475
x6166_519_40675_3_972,32.92253521126761,33751.915331161974
x8548_363_28923_4_735,32.92253521126761,25566.45086302823
x12298_588_49901_6_154,32.74647887323944,6973.747590669023
x14014_735_44331_6_868,32.74647887323944,5880.2115973591535
x14166_714_56935_6_933,32.74647887323944,22413.547123767607
x14645_868_58404_7_146,32.74647887323944,12499.62284154929
x16714_594_48519_8_009,32.74647887323944,20227.53312517604
x16821_623_4915_8_035,32.74647887323944,29664.22076073945
x1710_426_35761_1_829,32.74647887323944,10640.432873943662
x19500_872_62535_9_155,32.74647887323944,32132.342581161935
x21011_669_53028_9_925,32.74647887323944,67505.43250035234
x21322_610_54142_10_129,32.74647887323944,10794.505547007026
x22270_972_72914_10_582,32.74647887323944,8908.384137323927
x22725_754_5763_10_875,32.74647887323944,18844.951999295772
x23110_802_5691_11_119,32.74647887323944,11594.478145774636
x23775_892_46715_11_517,32.74647887323944,15073.86661197183
x23950_429_37198_11_564,32.74647887323944,17835.254574647868
x24235_607_47063_11_711,32.74647887323944,24986.37215492953
x2458_1081_64246_2_452,32.74647887323944,10213.548417605636
x27214_561_48617_12_533,32.74647887323944,6676.788633802823
x32227_1106_80804_13_73,32.74647887323944,5399.932379929576
x32714_789_59922_13_84,32.74647887323944,12501.866332394335
x32808_840_7045_13_841,32.74647887323944,14732.60259700704
x37466_1354_37236_15_178,32.74647887323944,8345.226188556373
x38381_957_78702_15_554,32.74647887323944,84840.96711109135
x38899_912_83585_15_749,32.74647887323944,232049.75483503545
x39380_899_74695_15_954,32.74647887323944,8755.553623767626
x39616_920_86484_16_034,32.74647887323944,52177.89276073962
x39739_986_84941_16_102,32.74647887323944,10534.86312482395
x41208_1011_8292_16_928,32.74647887323944,7859.425781338035
x41367_1062_94073_17_086,32.74647887323944,11222.307400880263
x41403_892_83645_17_106,32.74647887323944,8136.6571744718385
x4473_1179_49755_3_47,32.74647887323944,15459.141767781693
x5626_992_59342_3_797,32.74647887323944,13946.164773063385
x5752_595_37974_3_82,32.74647887323944,138998.6863228869
x5948_812_50151_3_897,32.74647887323944,9651.385585915483
x6332_533_21882_4_035,32.74647887323944,15931.825616725362
x6744_544_37578_4_17,32.74647887323944,17295.02147535211
x9331_829_50646_5_007,32.74647887323944,7028.40074366197
x9825_381_35159_5_198,32.74647887323944,9337.038605985908
x11933_475_41515_5_999,32.57042253521127,103851.44391989424
x13883_816_57243_6_812,32.57042253521127,10552.61657746477
x14594_854_55612_7_127,32.57042253521127,11605.237138908467
x14795_838_55903_7_19,32.57042253521127,10030.75784665495
x14812_755_57863_7_22,32.57042253521127,25502.672113204193
x15964_712_52838_7_618,32.57042253521127,93947.89333257024
x16196_662_50222_7_786,32.57042253521127,17421.916049295796
x16272_562_48351_7_772,32.57042253521127,10457.927713908437
x18188_1094_68313_8_552,32.57042253521127,11645.100302464783
x18938_882_59753_8_907,32.57042253521127,12279.305057394387
x20908_929_55875_9_891,32.57042253521127,9048.378063380289
x20985_661_52741_9_95,32.57042253521127,527523.0596947181
x21512_607_47076_10_211,32.57042253521127,19387.345414964835
x22128_882_52127_10_506,32.57042253521127,7004.759703697188
x22921_834_58778_11_022,32.57042253521127,12835.128739612692
x23673_544_51029_11_462,32.57042253521127,22786.08946989437
x25036_905_64081_11_913,32.57042253521127,15505.272473591614
x27781_806_65159_12_667,32.57042253521127,17171.277268485905
x27986_575_53859_12_693,32.57042253521127,20616.125990316887
x28117_840_66959_12_802,32.57042253521127,17330.657955457737
x28383_816_67172_12_891,32.57042253521127,9069.210081690144
x30727_686_60736_13_441,32.57042253521127,13112.173331161974
x3174_446_3638_2_948,32.57042253521127,16132.938116549309
x33498_917_66275_14_002,32.57042253521127,8113.086973767623
x34602_505_49818_14_282,32.57042253521127,8295.815474471858
x34672_982_78806_14_342,32.57042253521127,10250.497704929554
x35040_548_54054_14_399,32.57042253521127,12242.77576989438
x35199_864_76882_14_424,32.57042253521127,11121.911579401403
x35701_824_7373_14_556,32.57042253521127,8822.743352640826
x36155_964_79204_14_683,32.57042253521127,10334.095829753522
x36963_901_64574_14_99,32.57042253521127,7096.194739788714
x37605_787_67927_15_228,32.57042253521127,7738.3592230633685
x38251_856_77702_15_491,32.57042253521127,372491.4640184879
x40426_962_91064_16_467,32.57042253521127,23422.903674471767
x452_492_36848_1_122,32.57042253521127,10360.97226989438
x4647_480_38304_3_516,32.57042253521127,39626.25290985912
x5206_884_59112_3_698,32.57042253521127,18842.027382218323
x5688_735_52998_3_808,32.57042253521127,17690.385450528178
x6349_798_48871_4_028,32.57042253521127,10443.148757218303
x9442_416_40961_5_076,32.57042253521127,6898.111429577467
x1022_437_28736_1_378,32.3943661971831,26374.82882605632
x1347_345_24256_1_629,32.3943661971831,103918.06824665479
x18048_774_53456_8_506,32.3943661971831,37852.47641637322
x1850_422_3264_1_933,32.3943661971831,40772.45004735913
x20635_557_45416_9_776,32.3943661971831,11699.270761267611
x2259_536_33418_2_267,32.3943661971831,29613.593486971782
x22923_1077_65589_11_027,32.3943661971831,14511.704848591547
x22959_808_61472_10_998,32.3943661971831,65467.7886301057
x23000_734_57064_11_059,32.3943661971831,157934.74803978842
x23364_889_54684_11_275,32.3943661971831,24697.315046126703
x27566_862_62615_12_606,32.3943661971831,15044.66875017601
x27661_613_55692_12_623,32.3943661971831,13103.064857218285
x29570_832_64371_13_137,32.3943661971831,12403.99864771128
x32459_747_62908_13_796,32.3943661971831,20410.48598750001
x32939_726_64014_13_865,32.3943661971831,33856.990826760535
x3546_490_35343_3_111,32.3943661971831,24929.474080281747
x35912_1009_83013_14_671,32.3943661971831,11716.17092676056
x38690_910_8219_15_662,32.3943661971831,336857.72511637385
x38845_886_81886_15_731,32.3943661971831,127197.8321554573
x39452_894_84945_16_003,32.3943661971831,22651.68471443665
x5660_447_28493_3_797,32.3943661971831,52626.60572359157
x6686_490_42585_4_138,32.3943661971831,13897.975379753529
x6787_435_34647_4_123,32.3943661971831,44920.61904454225
x7211_555_43924_4_337,32.3943661971831,13352.485470246456
x7570_718_46414_4_436,32.3943661971831,37551.63101989439
x7666_499_28102_4_448,32.3943661971831,11685.93701514082
x8119_754_52307_4_568,32.3943661971831,29389.22372253522
x9079_805_58345_4_899,32.3943661971831,17053.184874999995
x911_1045_56856_1_299,32.3943661971831,14994.870546478896
x1128_382_29505_1_444,32.21830985915493,15746.586347535194
x12206_656_50715_6_127,32.21830985915493,12876.785296830985
x12275_830_5904_6_131,32.21830985915493,139341.17479066935
x1271_321_24263_1_513,32.21830985915493,29041.340239612757
x14111_594_45839_6_956,32.21830985915493,9785.062686971823
x14175_583_41505_6_916,32.21830985915493,19495.909537499996
x15841_731_53294_7_55,32.21830985915493,7883.191941197181
x16221_762_54412_7_768,32.21830985915493,56804.47828274656
x17148_599_46409_8_256,32.21830985915493,158757.6591874997
x17274_544_4216_8_232,32.21830985915493,12630.091008802783
x180_446_31076_0_836,32.21830985915493,11961.7497040493
x22677_818_60495_10_856,32.21830985915493,104743.28726443667
x24515_834_63725_11_824,32.21830985915493,148940.27198204165
x2509_637_26644_2_49,32.21830985915493,50042.05745704234
x25197_830_57091_11_97,32.21830985915493,98705.43040686642
x25335_764_63977_12_014,32.21830985915493,78302.87277852096
x25449_836_64693_12_096,32.21830985915493,49902.20793292236
x28410_914_62352_12_822,32.21830985915493,10570.582026232398
x28912_884_6585_12_986,32.21830985915493,8056.384900352115
x31191_818_69982_13_54,32.21830985915493,7264.9401963028095
x32657_1002_75566_13_807,32.21830985915493,6217.724141373249
x33285_995_70629_13_946,32.21830985915493,13398.262244366222
x33403_936_76997_13_976,32.21830985915493,9284.789107922528
x33693_1057_82029_14_045,32.21830985915493,11084.178180105648
x33939_857_60567_14_117,32.21830985915493,6761.046508626753
x34209_876_72615_14_158,32.21830985915493,14236.998620774673
x3448_484_27806_3_071,32.21830985915493,9702.88033151409
x36360_551_50462_14_807,32.21830985915493,8105.065904401391
x38319_910_82091_15_51,32.21830985915493,152410.2112580986
x38834_918_81112_15_72,32.21830985915493,12477.117105809813
x38926_1005_77846_15_718,32.21830985915493,8028.6828221831065
x41275_928_86508_16_989,32.21830985915493,7387.968253697172
x4565_535_32095_3_482,32.21830985915493,21383.145076584493
x4595_774_50613_3_487,32.21830985915493,12723.337006866223
x5058_559_23411_3_665,32.21830985915493,8503.979900880282
x5697_982_57313_3_769,32.21830985915493,7949.044586267622
x5812_495_3088_3_796,32.21830985915493,13376.215816901407
x6217_770_54072_3_995,32.21830985915493,28298.050983802892
x8469_423_32571_4_684,32.21830985915493,10139.026645070428
x9038_536_40834_4_901,32.21830985915493,6691.838927992953
x10245_904_52125_5_371,32.04225352112676,23855.483981514124
x10336_762_52644_5_394,32.04225352112676,39252.59391989432
x10682_723_48575_5_506,32.04225352112676,33534.77232306333
x11307_1093_55081_5_726,32.04225352112676,5889.432295774634
x1251_532_34107_1_435,32.04225352112676,11907.419167253529
x1354_765_34467_1_597,32.04225352112676,9429.022439788727
x13679_1101_57354_6_722,32.04225352112676,6038.797297711272
x14750_606_50939_7_185,32.04225352112676,5784.095860211267
x17323_837_47823_8_257,32.04225352112676,10437.77237746482
x1857_457_32806_1_938,32.04225352112676,11857.290059683153
x18709_705_53268_8_777,32.04225352112676,27077.826019366148
x19780_646_50632_9_3,32.04225352112676,110647.02760492932
x22015_817_51972_10_444,32.04225352112676,9397.007184859163
x23681_1452_0785_11_47,32.04225352112676,28390.734982394373
x24214_860_60249_11_662,32.04225352112676,8846.872264436595
x2573_384_293_2_421,32.04225352112676,17730.53544454228
x27395_599_50182_12_56,32.04225352112676,6274.116510739436
x29618_962_75411_13_104,32.04225352112676,14758.268015669039
x3154_327_23187_2_963,32.04225352112676,12583.876427464773
x32429_574_52967_13_799,32.04225352112676,8851.511503697178
x32693_1044_76879_13_831,32.04225352112676,11392.393501056327
x34756_819_64749_14_317,32.04225352112676,17076.57657500005
x36179_904_76271_14_741,32.04225352112676,22362.995015845037
x36354_956_77339_14_787,32.04225352112676,15032.934895950712
x36483_951_73833_14_865,32.04225352112676,37515.87435563365
x37377_854_76012_15_188,32.04225352112676,94507.45071144347
x37555_982_87878_15_212,32.04225352112676,32922.74636971837
x39870_1132_92551_16_169,32.04225352112676,7935.612178873222
x4171_518_38587_3_366,32.04225352112676,27149.887193133804
x418_466_35167_1_046,32.04225352112676,12290.629976056338
x4770_547_39427_3_598,32.04225352112676,8752.74319348591
x5036_667_38112_3_641,32.04225352112676,10841.37537359155
x6561_408_29427_4_017,32.04225352112676,92263.95162922544
x6762_401_34073_4_164,32.04225352112676,12648.982523063416
x8865_672_46889_4_825,32.04225352112676,11539.765188380283
x9458_588_40034_5_083,32.04225352112676,11528.597055105622
x10117_1062_58328_5_307,31.866197183098592,17624.17818098589
x117_703_33219_0_781,31.866197183098592,9952.595864436633
x13457_659_46675_6_638,31.866197183098592,14397.213233450699
x13464_864_55966_6_641,31.866197183098592,8415.381417957748
x14553_407_33096_7_104,31.866197183098592,48297.65849595049
x15698_679_48027_7_541,31.866197183098592,17370.56866848589
x17244_748_58618_8_22,31.866197183098592,32708.587638732395
x17807_713_55957_8_407,31.866197183098592,210939.3412355635
x1787_363_28911_1_869,31.866197183098592,16098.494291197178
x19053_675_43954_8_945,31.866197183098592,5917.006964260568
x190_551_28129_0_832,31.866197183098592,16842.864416021155
x19988_887_57048_9_43,31.866197183098592,8721.797405105644
x2026_488_27443_2_046,31.866197183098592,12077.762249471825
x20641_710_62578_9_801,31.866197183098592,15347.841212323952
x21246_724_56935_10_046,31.866197183098592,16763.66486267605
x21511_1117_98149_10_208,31.866197183098592,62181.47266302819
x21874_904_66726_10_405,31.866197183098592,8997.70875985914
x22005_858_55871_10_44,31.866197183098592,8922.185464436618
x22581_844_60611_10_848,31.866197183098592,8866.407729225353
x22717_836_61594_10_829,31.866197183098592,119336.73310686609
x22893_785_54857_10_996,31.866197183098592,21149.796070070457
x24592_559_47065_11_794,31.866197183098592,9439.090519366217
x2612_524_33479_2_565,31.866197183098592,17892.338116725317
x27223_609_5238_12_525,31.866197183098592,40822.416707218246
x28056_696_57809_12_742,31.866197183098592,34321.29802271113
x29346_726_62513_13_07,31.866197183098592,13958.449801760513
x30641_770_69068_13_409,31.866197183098592,7318.578192957754
x32283_881_60692_13_733,31.866197183098592,5730.524887499989
x33299_1004_7737_13_954,31.866197183098592,6230.511090140842
x35018_872_74565_14_392,31.866197183098592,17481.368297887293
x36813_862_75189_14_938,31.866197183098592,7656.908294542262
x37882_942_84624_15_343,31.866197183098592,32780.63482042267
x38249_884_80447_15_483,31.866197183098592,209253.5943080985
x38673_908_8051_15_662,31.866197183098592,66871.39712517605
x39526_914_85163_16_007,31.866197183098592,111675.13238450643
x41122_894_84899_16_879,31.866197183098592,6418.045537147881
x6858_830_54341_4_201,31.866197183098592,8036.115530809862
x7218_421_33168_4_322,31.866197183098592,91070.62259102102
x8459_968_62636_4_713,31.866197183098592,13837.534386619733
x9432_748_50183_5_04,31.866197183098592,9062.462568133798
x9854_854_63761_5_293,31.866197183098592,23516.361796302852
x10680_347_29409_5_497,31.690140845070424,17798.39265176058
x10741_929_52296_5_53,31.690140845070424,10986.362770774653
x11365_752_54525_5_759,31.690140845070424,12786.606191549308
x11927_492_44145_6_006,31.690140845070424,20903.98689419015
x14834_474_431_7_219,31.690140845070424,13179.139522007044
x15108_787_47582_7_374,31.690140845070424,15103.481816021154
x16693_677_49874_7_992,31.690140845070424,39343.362129753565
x17179_660_51783_8_236,31.690140845070424,41887.79837429579
x18683_573_46723_8_764,31.690140845070424,18990.582519894317
x1986_307_22657_2_013,31.690140845070424,30640.63861707748
x198_377_23052_0_839,31.690140845070424,37640.72441971822
x21310_602_51449_10_107,31.690140845070424,21735.723598943587
x21502_512_48292_10_206,31.690140845070424,10468.799764964813
x23492_591_47599_11_368,31.690140845070424,12137.358386619719
x24005_601_58774_11_595,31.690140845070424,5044.969331690139
x2545_526_35012_2_511,31.690140845070424,43906.457473239454
x26413_724_52572_12_32,31.690140845070424,39419.174939964905
x28009_740_6405_12_723,31.690140845070424,11667.161584683132
x28268_1048_74217_12_812,31.690140845070424,7770.957296478882
x29972_960_77072_13_237,31.690140845070424,7940.291220598577
x30398_706_5973_13_329,31.690140845070424,16737.34451778166
x30484_986_77042_13_378,31.690140845070424,19218.434856514083
x31199_682_5985_13_572,31.690140845070424,9482.284470598597
x3293_456_34417_3_015,31.690140845070424,33641.46831654928
x32943_367_33629_13_874,31.690140845070424,5932.1937769366195
x33822_953_74004_14_051,31.690140845070424,5371.652010915493
x34351_870_72494_14_21,31.690140845070424,14148.33146989436
x35456_885_67577_14_505,31.690140845070424,36448.674071830894
x36021_832_7378_14_695,31.690140845070424,28645.541202992976
x36049_872_75113_14_683,31.690140845070424,4698.366287676063
x36325_937_74653_14_76,31.690140845070424,15815.94220017606
x38262_861_73145_15_495,31.690140845070424,58672.06804577452
x3828_305_24766_3_209,31.690140845070424,95667.42512957747
x38323_942_84636_15_562,31.690140845070424,67607.65864102088
x38594_887_70995_15_612,31.690140845070424,5072.12266742957
x38945_884_80823_15_762,31.690140845070424,390771.26387253584
x39096_938_85293_15_82,31.690140845070424,166160.79335669085
x40090_839_74817_16_269,31.690140845070424,15659.397858098582
x40909_1110_9394_16_695,31.690140845070424,6984.197819366203
x41426_943_80845_17_124,31.690140845070424,9237.237832042269
x41741_968_90229_17_608,31.690140845070424,13988.60119454223
x4975_554_3827_3_612,31.690140845070424,19717.405232746492
x4985_415_32154_3_639,31.690140845070424,7475.540859154942
x6126_992_5919_3_967,31.690140845070424,16611.68082887323
x6731_1057_44034_4_155,31.690140845070424,26952.034945774656
x7116_1136_86289_4_288,31.690140845070424,16617.526062499983
x8281_718_54869_4_638,31.690140845070424,9660.506049119724
x8428_840_53493_4_692,31.690140845070424,23975.358367253553
x8479_996_65706_4_714,31.690140845070424,15117.407350000003
x8760_453_33457_4_819,31.690140845070424,20761.69918908449
x9668_634_44564_5_13,31.690140845070424,18378.26888926058
x11955_760_55716_6_015,31.514084507042256,6563.824147359156
x13819_563_42873_6_777,31.514084507042256,14023.033409507056
x151_361_19941_0_809,31.514084507042256,23840.228229929522
x15971_710_59367_7_65,31.514084507042256,9412.183943133805
x16593_859_53989_7_948,31.514084507042256,7601.992088380287
x16626_762_58687_7_967,31.514084507042256,9136.712224647892
x18463_676_52136_8_656,31.514084507042256,62563.9255234156
x19596_982_64501_9_242,31.514084507042256,7537.798559683096
x20390_722_56991_9_626,31.514084507042256,137083.6518989441
x20541_838_63406_9_771,31.514084507042256,14230.662163380326
x20549_622_54063_9_729,31.514084507042256,12153.93465985915
x20673_848_62409_9_77,31.514084507042256,23492.213719542324
x22064_698_51283_10_461,31.514084507042256,19288.9085496479
x23099_906_61036_11_109,31.514084507042256,10983.449217957761
x2605_674_40504_2_564,31.514084507042256,9235.37763732395
x267_303_19526_0_945,31.514084507042256,21172.2565096831
x27322_594_54631_12_55,31.514084507042256,7169.202054753514
x27527_977_73481_12_599,31.514084507042256,9914.553558274654
x28032_961_73558_12_741,31.514084507042256,7766.403125000012
x29145_752_63812_13_036,31.514084507042256,8333.977245422528
x31276_810_63899_13_526,31.514084507042256,33676.4154193662
x31556_864_70665_13_601,31.514084507042256,36231.759421478826
x32489_572_54055_13_786,31.514084507042256,16147.036218133828
x32495_640_62424_13_807,31.514084507042256,19445.04237218313
x32867_926_75811_13_88,31.514084507042256,15888.907898767633
x33230_1044_79493_13_998,31.514084507042256,17015.785915845074
x33873_686_64422_14_132,31.514084507042256,28140.115705281754
x34116_634_72345_14_153,31.514084507042256,8729.326336795746
x34469_626_62297_14_249,31.514084507042256,10250.229715668998
x34520_865_69391_14_218,31.514084507042256,5487.611055633822
x35757_846_75267_14_632,31.514084507042256,52500.13555035214
x36249_1049_75133_14_762,31.514084507042256,7112.366052816912
x38619_1102_87538_15_633,31.514084507042256,7204.232025352122
x39514_940_86826_16_002,31.514084507042256,110889.6451477114
x39651_866_81868_16_098,31.514084507042256,18559.965147535167
x40574_1132_92819_16_495,31.514084507042256,9487.96548890847
x4140_433_27223_3_365,31.514084507042256,11017.041852816887
x5350_851_49081_3_711,31.514084507042256,18284.173533450663
x6821_696_48071_4_143,31.514084507042256,94171.37005369706
x7156_702_51656_4_313,31.514084507042256,27858.07278556336
x8637_666_47162_4_755,31.514084507042256,14223.545595422518
x9026_735_42819_4_901,31.514084507042256,52341.96135792258
x10566_488_483_5_458,31.338028169014088,15591.895025176074
x11664_476_3643_5_881,31.338028169014088,42318.67935845072
x11935_457_40431_5_999,31.338028169014088,30547.56905017605
x13324_831_50126_6_577,31.338028169014088,12014.800011091551
x14529_994_64481_7_092,31.338028169014088,10693.999466197181
x18810_771_51718_8_827,31.338028169014088,10920.999176760564
x19724_657_53215_9_252,31.338028169014088,93769.80023151424
x20260_926_70727_9_565,31.338028169014088,10015.435782570434
x2119_330_26433_2_135,31.338028169014088,52921.88848028158
x22385_1342_06212_10_653,31.338028169014088,5603.645099999997
x22608_758_51_10_795,31.338028169014088,136046.21708873255
x23385_696_61638_11_274,31.338028169014088,15888.195099823912
x24182_878_52476_11_657,31.338028169014088,7796.924219718354
x25953_1070_73042_12_201,31.338028169014088,13892.081118485932
x26767_744_5533_12_41,31.338028169014088,39767.31825950691
x29115_878_69627_13_021,31.338028169014088,15431.236935387305
x30308_268_29982_13_294,31.338028169014088,44194.75126531682
x32797_770_66585_13_846,31.338028169014088,8956.637067781696
x3473_472_37836_3_088,31.338028169014088,18773.148342253528
x34978_962_76042_14_384,31.338028169014088,13916.079146830976
x36870_927_7387_14_989,31.338028169014088,56474.70846813377
x37240_1036_85273_15_096,31.338028169014088,8299.811279929592
x37802_956_8621_15_334,31.338028169014088,17076.266808626708
x38081_932_86452_15_406,31.338028169014088,14703.052333098618
x38964_889_76233_15_771,31.338028169014088,73987.43475792279
