"metabolite","coral_present","noncoral_present","coral_percent","noncoral_percent","total_present","total_percent","coral_minus_noncoral"
"x17129_612_51903_8_17",149,22,33.6343115124154,14.2857142857143,171,28.643216080402,19.3485972267011
"x7434_551_42627_4_404",218,46,49.2099322799097,29.8701298701299,264,44.2211055276382,19.3398024097798
"x17849_719_47186_8_415",100,5,22.5733634311512,3.24675324675325,105,17.5879396984925,19.326610184398
"x32526_724_62654_13_79",123,13,27.765237020316,8.44155844155844,136,22.7805695142379,19.3236785787576
"x14096_650_47882_6_909",123,13,27.765237020316,8.44155844155844,136,22.7805695142379,19.3236785787576
"x21110_762_54752_10_004",146,21,32.9571106094808,13.6363636363636,167,27.9731993299832,19.3207469731172
"x31782_1056_81867_13_638",146,21,32.9571106094808,13.6363636363636,167,27.9731993299832,19.3207469731172
"x7030_453_33487_4_234",192,37,43.3408577878104,24.025974025974,229,38.358458961474,19.3148837618364
"x8322_811_49634_4_627",238,53,53.72460496614,34.4155844155844,291,48.7437185929648,19.3090205505555
"x18423_691_56665_8_638",166,28,37.4717832957111,18.1818181818182,194,32.4958123953099,19.2899651138929
"x7336_780_47851_4_4",94,3,21.2189616252822,1.94805194805195,97,16.2479061976549,19.2709096772302
"x22950_816_5873_11_027",419,116,94.5823927765237,75.3246753246753,535,89.6147403685092,19.2577174518484
"x36770_946_7829_14_935",419,116,94.5823927765237,75.3246753246753,535,89.6147403685092,19.2577174518484
"x23220_901_5492_11_188",232,51,52.3702031602709,33.1168831168831,283,47.4036850921273,19.2533200433878
"x18124_720_55598_8_548",301,75,67.9458239277652,48.7012987012987,376,62.9815745393635,19.2445252264665
"x17883_652_53192_8_476",114,10,25.7336343115124,6.49350649350649,124,20.7705192629816,19.2401278180059
"x1459_1145_72441_1_655",114,10,25.7336343115124,6.49350649350649,124,20.7705192629816,19.2401278180059
"x26371_778_62176_12_323",347,91,78.3295711060948,59.0909090909091,438,73.3668341708543,19.2386620151857
"x15538_695_47144_7_511",275,66,62.0767494356659,42.8571428571429,341,57.1189279731993,19.2196065785231
"x31260_952_55078_13_508",88,1,19.8645598194131,0.649350649350649,89,14.9078726968174,19.2152091700624
"x17450_442_80376_8_291",88,1,19.8645598194131,0.649350649350649,89,14.9078726968174,19.2152091700624
"x17773_713_46312_8_418",88,1,19.8645598194131,0.649350649350649,89,14.9078726968174,19.2152091700624
"x19711_720_55199_9_198",321,82,72.4604966139955,53.2467532467532,403,67.5041876046901,19.2137433672422
"x25039_877_60414_11_921",111,9,25.0564334085779,5.84415584415584,120,20.1005025125628,19.212277564422
"x16760_641_50227_8_03",367,98,82.8442437923251,63.6363636363636,465,77.8894472361809,19.2078801559614
"x5202_317_24769_3_694",180,33,40.6320541760722,21.4285714285714,213,35.678391959799,19.2034827475008
"x31248_894_61851_13_51",85,0,19.1873589164786,0,85,14.2378559463987,19.1873589164786
"x35099_1037_69467_14_422",85,0,19.1873589164786,0,85,14.2378559463987,19.1873589164786
"x39224_748_71855_15_878",85,0,19.1873589164786,0,85,14.2378559463987,19.1873589164786
"x34202_555_51414_14_177",85,0,19.1873589164786,0,85,14.2378559463987,19.1873589164786
"x40872_819_55797_16_694",85,0,19.1873589164786,0,85,14.2378559463987,19.1873589164786
"x17132_668_58136_8_196",318,81,71.783295711061,52.5974025974026,399,66.8341708542714,19.1858931136583
"x13352_654_50766_6_588",131,16,29.5711060948081,10.3896103896104,147,24.6231155778894,19.1814957051977
"x22366_722_63002_10_633",177,32,39.9548532731377,20.7792207792208,209,35.0083752093802,19.1756324939169
"x9406_746_49746_5_02",200,40,45.1467268623025,25.974025974026,240,40.2010050251256,19.1727008882765
"x28198_574_55625_12_781",433,121,97.7426636568849,78.5714285714286,554,92.7973199329983,19.1712350854563
"x14006_921_57302_6_851",246,56,55.5304740406321,36.3636363636364,302,50.5862646566164,19.1668376769957
"x5638_703_32196_3_803",128,15,28.8939051918736,9.74025974025974,143,23.9530988274707,19.1536454516138
"x22121_578_51417_10_512",407,112,91.8735891647856,72.7272727272727,519,86.9346733668342,19.1463164375128
"x18333_982_64619_8_615",220,47,49.6613995485327,30.5194805194805,267,44.7236180904523,19.1419190290522
"x7498_529_22417_4_396",220,47,49.6613995485327,30.5194805194805,267,44.7236180904523,19.1419190290522
"x6335_594_41196_4_032",220,47,49.6613995485327,30.5194805194805,267,44.7236180904523,19.1419190290522
"x28077_852_65003_12_728",243,55,54.8532731376975,35.7142857142857,298,49.9162479061977,19.1389874234118
"x4513_617_23969_3_487",243,55,54.8532731376975,35.7142857142857,298,49.9162479061977,19.1389874234118
"x5228_645_26928_3_701",266,63,60.0451467268623,40.9090909090909,329,55.108877721943,19.1360558177714
"x9965_531_37634_5_241",266,63,60.0451467268623,40.9090909090909,329,55.108877721943,19.1360558177714
"x14816_596_54017_7_22",148,22,33.4085778781038,14.2857142857143,170,28.4757118927973,19.1228635923895
"x21837_876_54473_10_378",148,22,33.4085778781038,14.2857142857143,170,28.4757118927973,19.1228635923895
"x20897_822_52527_9_871",217,46,48.9841986455982,29.8701298701299,263,44.0536013400335,19.1140687754683
"x10971_981_54873_5_635",217,46,48.9841986455982,29.8701298701299,263,44.0536013400335,19.1140687754683
"x12901_788_53212_6_402",263,62,59.3679458239278,40.2597402597403,325,54.4388609715243,19.1082055641875
"x28102_854_62458_12_725",99,5,22.3476297968397,3.24675324675325,104,17.4204355108878,19.1008765500865
"x11746_832_60578_5_931",122,13,27.5395033860045,8.44155844155844,135,22.6130653266332,19.0979449444461
"x3506_542_40475_3_092",122,13,27.5395033860045,8.44155844155844,135,22.6130653266332,19.0979449444461
"x34228_840_70642_14_2",378,102,85.3273137697517,66.2337662337662,480,80.4020100502513,19.0935475359855
"x4692_551_38992_3_637",378,102,85.3273137697517,66.2337662337662,480,80.4020100502513,19.0935475359855
"x8781_742_50223_4_764",168,29,37.9232505643341,18.8311688311688,197,32.998324958124,19.0920817331653
"x29530_749_6191_13_133",191,37,43.1151241534989,24.025974025974,228,38.1909547738693,19.0891501275248
"x12804_876_63385_6_349",96,4,21.6704288939052,2.5974025974026,100,16.750418760469,19.0730262965026
"x19427_806_55613_9_147",142,20,32.0541760722348,12.987012987013,162,27.1356783919598,19.0671630852218
"x19817_712_52602_9_308",142,20,32.0541760722348,12.987012987013,162,27.1356783919598,19.0671630852218
"x28010_557_52956_12_716",142,20,32.0541760722348,12.987012987013,162,27.1356783919598,19.0671630852218
"x22898_1187_87384_10_993",211,44,47.6297968397291,28.5714285714286,255,42.713567839196,19.0583682683005
"x13425_694_56265_6_621",234,52,52.8216704288939,33.7662337662338,286,47.9061976549414,19.0554366626601
"x10181_814_60157_5_39",93,3,20.9932279909707,1.94805194805195,96,16.0804020100502,19.0451760429187
"x5854_806_53877_3_869",162,27,36.568848758465,17.5324675324675,189,31.6582914572864,19.0363812259975
"x7813_413_34163_4_483",418,116,94.3566591422122,75.3246753246753,534,89.4472361809045,19.0319838175369
"x36816_794_70626_14_949",208,43,46.9525959367946,27.9220779220779,251,42.0435510887772,19.0305180147167
"x23423_834_5571_11_346",231,51,52.1444695259594,33.1168831168831,282,47.2361809045226,19.0275864090762
"x9216_597_28485_4_977",113,10,25.5079006772009,6.49350649350649,123,20.6030150753769,19.0143941836944
"x30548_856_71665_13_358",113,10,25.5079006772009,6.49350649350649,123,20.6030150753769,19.0143941836944
"x6349_798_48871_4_028",159,26,35.8916478555305,16.8831168831169,185,30.9882747068677,19.0085309724136
"x20846_813_55686_9_85",415,115,93.6794582392777,74.6753246753247,530,88.7772194304858,19.004133563953
"x6230_466_32962_3_999",438,123,98.8713318284424,79.8701298701299,561,93.9698492462311,19.0012019583126
"x23531_588_53653_11_393",251,58,56.6591422121896,37.6623376623377,309,51.7587939698492,18.996804549852
"x26226_623_50169_12_281",297,74,67.0428893905192,48.051948051948,371,62.14405360134,18.9909413385711
"x33353_879_68242_13_981",87,1,19.6388261851016,0.649350649350649,88,14.7403685092127,18.9894755357509
"x13256_932_66128_6_584",87,1,19.6388261851016,0.649350649350649,88,14.7403685092127,18.9894755357509
"x15667_639_48857_7_495",320,82,72.234762979684,53.2467532467532,402,67.3366834170854,18.9880097329307
"x11145_672_45692_5_661",133,17,30.0225733634311,11.038961038961,150,25.1256281407035,18.9836123244701
"x19580_516_47899_9_191",202,41,45.5981941309255,26.6233766233766,243,40.7035175879397,18.9748175075489
"x6689_344_35256_4_145",435,122,98.1941309255079,79.2207792207792,557,93.2998324958124,18.9733517047287
"x30506_632_59866_13_341",435,122,98.1941309255079,79.2207792207792,557,93.2998324958124,18.9733517047287
"x12793_720_54076_6_352",225,49,50.7900677200903,31.8181818181818,274,45.8961474036851,18.9718859019085
"x9689_240_26877_5_148",225,49,50.7900677200903,31.8181818181818,274,45.8961474036851,18.9718859019085
"x25664_406_79353_12_096",84,0,18.961625282167,0,84,14.070351758794,18.961625282167
"x41600_1070_94827_17_352",84,0,18.961625282167,0,84,14.070351758794,18.961625282167
"x18509_526_46314_8_694",84,0,18.961625282167,0,84,14.070351758794,18.961625282167
"x29820_884_63507_13_137",84,0,18.961625282167,0,84,14.070351758794,18.961625282167
"x38533_1141_79361_15_599",84,0,18.961625282167,0,84,14.070351758794,18.961625282167
"x38603_534_48845_15_631",84,0,18.961625282167,0,84,14.070351758794,18.961625282167
"x40882_819_05815_16_697",84,0,18.961625282167,0,84,14.070351758794,18.961625282167
"x41394_1177_01203_17_089",84,0,18.961625282167,0,84,14.070351758794,18.961625282167
"x41693_1129_01364_17_457",84,0,18.961625282167,0,84,14.070351758794,18.961625282167
"x4204_425_32603_3_377",107,8,24.1534988713318,5.1948051948052,115,19.2629815745394,18.9586936765266
"x4624_950_66076_3_513",130,16,29.3453724604966,10.3896103896104,146,24.4556113902848,18.9557620708862
"x20163_749_51786_9_513",363,97,81.941309255079,62.987012987013,460,77.0519262981575,18.954296268066
"x7611_565_405_4_447",363,97,81.941309255079,62.987012987013,460,77.0519262981575,18.954296268066
"x15310_794_55536_7_429",245,56,55.3047404063205,36.3636363636364,301,50.4187604690117,18.9411040426842
"x12215_844_60715_6_097",268,64,60.4966139954853,41.5584415584416,332,55.6113902847571,18.9381724370438
"x5192_467_29221_3_695",314,80,70.8803611738149,51.948051948052,394,65.9966499162479,18.932309225763
"x10205_450_39435_5_353",104,7,23.4762979683973,4.54545454545455,111,18.5929648241206,18.9308434229427
"x6782_853_50415_4_135",127,15,28.6681715575621,9.74025974025974,142,23.785594639866,18.9279118173023
"x15572_569_45787_7_517",127,15,28.6681715575621,9.74025974025974,142,23.785594639866,18.9279118173023
"x29150_670_57484_13_039",360,96,81.2641083521445,62.3376623376623,456,76.3819095477387,18.9264460144821
"x18787_793_49863_8_823",173,31,39.0519187358916,20.1298701298701,204,34.1708542713568,18.9220486060215
"x4512_825_47287_3_486",196,39,44.2437923250564,25.3246753246753,235,39.3634840871022,18.9191170003811
"x2898_601_42252_2_771",265,63,59.8194130925508,40.9090909090909,328,54.9413735343384,18.9103221834599
"x15620_661_49136_7_501",101,6,22.7990970654628,3.8961038961039,107,17.9229480737018,18.9029931693589
"x25231_910_55405_11_935",124,14,27.9909706546275,9.09090909090909,138,23.1155778894472,18.9000615637184
"x36789_911_76549_14_956",124,14,27.9909706546275,9.09090909090909,138,23.1155778894472,18.9000615637184
"x24198_541_45957_11_629",147,22,33.1828442437923,14.2857142857143,169,28.3082077051926,18.897129958078
"x21166_817_52082_10_014",170,30,38.3747178329571,19.4805194805195,200,33.500837520938,18.8941983524376
"x5148_573_37291_3_663",308,78,69.5259593679458,50.6493506493507,386,64.6566164154104,18.8766087185952
"x16578_624_50009_8_017",121,13,27.313769751693,8.44155844155844,134,22.4455611390285,18.8722113101346
"x16947_666_56709_8_11",354,94,79.9097065462754,61.038961038961,448,75.0418760469012,18.8707455073144
"x33310_980_77837_13_976",144,21,32.5056433408578,13.6363636363636,165,27.6381909547739,18.8692797044942
"x21846_726_58114_10_397",167,29,37.6975169300226,18.8311688311688,196,32.8308207705193,18.8663480988537
"x27012_810_63907_12_479",423,118,95.4853273137698,76.6233766233766,541,90.6197654941374,18.8619506903931
"x16447_874_57202_7_889",95,4,21.4446952595937,2.5974025974026,99,16.5829145728643,18.8472926621911
"x8655_734_49797_4_799",95,4,21.4446952595937,2.5974025974026,99,16.5829145728643,18.8472926621911
"x30600_862_69051_13_371",164,28,37.020316027088,18.1818181818182,192,32.1608040201005,18.8384978452699
"x32155_872_73546_13_724",164,28,37.020316027088,18.1818181818182,192,32.1608040201005,18.8384978452699
"x20009_765_49319_9_445",279,68,62.979683972912,44.1558441558442,347,58.1239530988275,18.8238398170678
"x11909_957_55406_5_99",302,76,68.1715575620767,49.3506493506493,378,63.3165829145729,18.8209082114274
"x2508_590_38836_2_485",161,27,36.3431151241535,17.5324675324675,188,31.4907872696817,18.810647591686
"x22052_834_60115_10_469",394,108,88.9390519187359,70.1298701298701,502,84.0871021775544,18.8091817888658
"x12173_776_52959_6_105",184,35,41.5349887133183,22.7272727272727,219,36.6834170854271,18.8077159860456
"x26229_618_54515_12_277",417,116,94.1309255079007,75.3246753246753,533,89.2797319932998,18.8062501832253
"x35673_780_68836_14_571",135,18,30.4740406320542,11.6883116883117,153,25.6281407035176,18.7857289437425
"x24953_834_57542_11_901",227,50,51.2415349887133,32.4675324675325,277,46.3986599664992,18.7740025211809
"x18232_398_79576_8_56",86,1,19.4130925507901,0.649350649350649,87,14.572864321608,18.7637419014394
"x18318_944_65953_8_596",86,1,19.4130925507901,0.649350649350649,87,14.572864321608,18.7637419014394
"x2093_441_28422_2_098",86,1,19.4130925507901,0.649350649350649,87,14.572864321608,18.7637419014394
"x22456_663_54352_10_7",109,9,24.6049661399549,5.84415584415584,118,19.7654941373534,18.760810295799
"x22813_798_56101_10_947",109,9,24.6049661399549,5.84415584415584,118,19.7654941373534,18.760810295799
"x13846_842_66487_6_799",109,9,24.6049661399549,5.84415584415584,118,19.7654941373534,18.760810295799
"x22664_595_50795_10_839",109,9,24.6049661399549,5.84415584415584,118,19.7654941373534,18.760810295799
"x6457_805_4504_4_072",178,33,40.1805869074492,21.4285714285714,211,35.3433835845896,18.7520154788778
"x38259_898_78379_15_478",434,122,97.9683972911964,79.2207792207792,556,93.1323283082077,18.7476180704172
"x29165_671_57751_13_036",293,73,66.1399548532731,47.4025974025974,366,61.3065326633166,18.7373574506757
"x35254_517_25949_14_48",83,0,18.7358916478555,0,83,13.9028475711893,18.7358916478555
"x39646_987_77578_16_066",83,0,18.7358916478555,0,83,13.9028475711893,18.7358916478555
"x32486_670_5757_13_78",83,0,18.7358916478555,0,83,13.9028475711893,18.7358916478555
"x90_475_15863_0_682",83,0,18.7358916478555,0,83,13.9028475711893,18.7358916478555
"x36847_682_67029_14_956",83,0,18.7358916478555,0,83,13.9028475711893,18.7358916478555
"x35487_800_67653_14_542",83,0,18.7358916478555,0,83,13.9028475711893,18.7358916478555
"x5328_416_33843_3_719",106,8,23.9277652370203,5.1948051948052,114,19.0954773869347,18.7329600422151
"x23095_864_57475_11_111",106,8,23.9277652370203,5.1948051948052,114,19.0954773869347,18.7329600422151
"x9465_774_56842_5_053",106,8,23.9277652370203,5.1948051948052,114,19.0954773869347,18.7329600422151
"x20411_1314_06356_9_68",129,16,29.1196388261851,10.3896103896104,145,24.2881072026801,18.7300284365747
"x33682_902_72385_14_07",152,24,34.3115124153499,15.5844155844156,176,29.4807370184255,18.7270968309343
"x12076_771_50337_6_063",175,32,39.5033860045147,20.7792207792208,207,34.6733668341709,18.7241652252939
"x20533_652_58849_9_721",221,48,49.8871331828442,31.1688311688312,269,45.0586264656616,18.7183020140131
"x31307_553_49946_13_532",221,48,49.8871331828442,31.1688311688312,269,45.0586264656616,18.7183020140131
"x21859_818_60479_10_413",313,80,70.6546275395034,51.948051948052,393,65.8291457286432,18.7065755914514
"x10733_924_5665_5_512",126,15,28.4424379232506,9.74025974025974,141,23.6180904522613,18.7021781829908
"x36652_980_76972_14_888",149,23,33.6343115124154,14.9350649350649,172,28.8107202680067,18.6992465773504
"x8507_802_56255_4_726",149,23,33.6343115124154,14.9350649350649,172,28.8107202680067,18.6992465773504
"x30564_381_35174_13_364",172,31,38.8261851015801,20.1298701298701,203,34.0033500837521,18.69631497171
"x21835_814_57089_10_382",405,112,91.4221218961625,72.7272727272727,517,86.5996649916248,18.6948491688898
"x19084_703_47564_8_957",100,6,22.5733634311512,3.8961038961039,106,17.7554438860972,18.6772595350473
"x18005_901_56667_8_515",100,6,22.5733634311512,3.8961038961039,106,17.7554438860972,18.6772595350473
"x31292_861_58949_13_523",100,6,22.5733634311512,3.8961038961039,106,17.7554438860972,18.6772595350473
"x18281_523_45164_8_557",123,14,27.765237020316,9.09090909090909,137,22.9480737018425,18.6743279294069
"x5834_459_28562_3_855",123,14,27.765237020316,9.09090909090909,137,22.9480737018425,18.6743279294069
"x11922_952_59924_5_994",284,70,64.1083521444695,45.4545454545455,354,59.2964824120603,18.6538066899241
"x24731_919_559_11_866",120,13,27.0880361173815,8.44155844155844,133,22.2780569514238,18.646477675823
"x24576_604_52997_11_803",212,45,47.8555304740406,29.2207792207792,257,43.0485762144054,18.6347512532614
"x31773_1050_78754_13_638",94,4,21.2189616252822,2.5974025974026,98,16.4154103852596,18.6215590278796
"x13064_852_6164_6_536",163,28,36.7945823927765,18.1818181818182,191,31.9932998324958,18.6127642109583
"x10939_854_63804_5_621",186,36,41.9864559819413,23.3766233766234,222,37.1859296482412,18.6098326053179
"x31623_897_7478_13_621",232,52,52.3702031602709,33.7662337662338,284,47.571189279732,18.6039693940371
"x16424_810_60353_7_854",301,76,67.9458239277652,49.3506493506493,377,63.1490787269682,18.5951745771159
"x28083_910_5568_12_763",370,100,83.5214446952596,64.9350649350649,470,78.7269681742044,18.5863797601947
"x20831_618_51136_9_861",160,27,36.117381489842,17.5324675324675,187,31.323283082077,18.5849139573745
"x19832_780_55046_9_307",206,43,46.5011286681716,27.9220779220779,249,41.7085427135678,18.5790507460936
"x11718_804_55383_5_879",206,43,46.5011286681716,27.9220779220779,249,41.7085427135678,18.5790507460936
"x12545_826_5977_6_284",275,67,62.0767494356659,43.5064935064935,342,57.286432160804,18.5702559291724
"x26759_810_59623_12_416",298,75,67.2686230248307,48.7012987012987,373,62.4790619765494,18.567324323532
"x2367_331_2633_2_358",298,75,67.2686230248307,48.7012987012987,373,62.4790619765494,18.567324323532
"x37740_962_8171_15_29",298,75,67.2686230248307,48.7012987012987,373,62.4790619765494,18.567324323532
"x37309_616_60182_15_123",88,2,19.8645598194131,1.2987012987013,90,15.0753768844221,18.5658585207118
"x15970_760_52365_7_639",111,10,25.0564334085779,6.49350649350649,121,20.2680067001675,18.5629269150714
"x28455_626_58858_12_796",111,10,25.0564334085779,6.49350649350649,121,20.2680067001675,18.5629269150714
"x5004_511_28189_3_644",134,18,30.2483069977427,11.6883116883117,152,25.4606365159129,18.559995309431
"x5058_559_23411_3_665",157,26,35.4401805869075,16.8831168831169,183,30.6532663316583,18.5570637037906
"x22727_576_49674_10_883",390,107,88.0361173814898,69.4805194805195,497,83.249581239531,18.5555979009704
"x26567_848_65386_12_37",390,107,88.0361173814898,69.4805194805195,497,83.249581239531,18.5555979009704
"x30248_698_60801_13_268",180,34,40.6320541760722,22.0779220779221,214,35.8458961474037,18.5541320981502
"x11955_760_55716_6_015",154,25,34.7629796839729,16.2337662337662,179,29.9832495812395,18.5292134502067
"x23342_796_55024_11_302",177,33,39.9548532731377,21.4285714285714,210,35.1758793969849,18.5262818445663
"x35350_790_69172_14_469",410,114,92.5507900677201,74.025974025974,524,87.7721943048576,18.5248160417461
"x25541_676_5314_12_067",200,41,45.1467268623025,26.6233766233766,241,40.3685092127303,18.5233502389259
"x4517_633_23375_3_525",223,49,50.3386004514673,31.8181818181818,272,45.5611390284757,18.5204186332855
"x25822_612_53564_12_152",269,65,60.7223476297968,42.2077922077922,334,55.9463986599665,18.5145554220046
"x7839_441_40518_4_493",82,0,18.510158013544,0,82,13.7353433835846,18.510158013544
"x30118_888_53098_13_273",82,0,18.510158013544,0,82,13.7353433835846,18.510158013544
"x36759_1211_77468_14_941",82,0,18.510158013544,0,82,13.7353433835846,18.510158013544
"x21249_623_44269_10_081",82,0,18.510158013544,0,82,13.7353433835846,18.510158013544
"x28420_636_59433_12_836",361,97,81.489841986456,62.987012987013,458,76.7169179229481,18.502828999443
"x21864_794_60022_10_438",384,105,86.6817155756208,68.1818181818182,489,81.9095477386935,18.4998973938026
"x21209_532_50869_10_028",197,40,44.4695259593679,25.974025974026,237,39.6984924623116,18.495499985342
"x31605_740_61877_13_544",102,7,23.0248306997743,4.54545454545455,109,18.2579564489112,18.4793761543197
"x2424_1034_65307_2_429",125,15,28.216704288939,9.74025974025974,140,23.4505862646566,18.4764445486793
"x5671_690_51482_3_813",125,15,28.216704288939,9.74025974025974,140,23.4505862646566,18.4764445486793
"x1177_372_31064_1_478",427,120,96.3882618510158,77.9220779220779,547,91.6247906197655,18.4661839289379
"x23550_1441_00435_11_419",240,55,54.176072234763,35.7142857142857,295,49.4137353433836,18.4617865204773
"x20660_694_59853_9_743",240,55,54.176072234763,35.7142857142857,295,49.4137353433836,18.4617865204773
"x19216_697_4689_8_996",99,6,22.3476297968397,3.8961038961039,105,17.5879396984925,18.4515259007358
"x19861_634_50705_9_346",99,6,22.3476297968397,3.8961038961039,105,17.5879396984925,18.4515259007358
"x17870_539_44607_8_475",122,14,27.5395033860045,9.09090909090909,136,22.7805695142379,18.4485942950954
"x18469_690_56399_8_648",168,30,37.9232505643341,19.4805194805195,198,33.1658291457286,18.4427310838146
"x26568_660_5553_12_362",306,78,69.0744920993228,50.6493506493507,384,64.321608040201,18.4251414499721
"x23490_568_56674_11_38",306,78,69.0744920993228,50.6493506493507,384,64.321608040201,18.4251414499721
"x5467_489_3301_3_763",96,5,21.6704288939052,3.24675324675325,101,16.9179229480737,18.4236756471519
"x28802_1072_76074_12_909",96,5,21.6704288939052,3.24675324675325,101,16.9179229480737,18.4236756471519
"x29487_734_60869_13_109",188,37,42.4379232505643,24.025974025974,225,37.6884422110553,18.4119492245903
"x31670_864_69889_13_635",280,69,63.2054176072235,44.8051948051948,349,58.4589614740368,18.4002228020287
"x13809_901_5297_6_775",93,4,20.9932279909707,2.5974025974026,97,16.2479061976549,18.3958253935681
"x21289_702_54542_10_027",93,4,20.9932279909707,2.5974025974026,97,16.2479061976549,18.3958253935681
"x5698_774_53048_3_849",139,20,31.3769751693002,12.987012987013,159,26.6331658291457,18.3899621822872
"x27725_535_43109_12_652",162,28,36.568848758465,18.1818181818182,190,31.8257956448911,18.3870305766468
"x12182_680_54606_6_082",162,28,36.568848758465,18.1818181818182,190,31.8257956448911,18.3870305766468
"x12468_654_54567_6_227",185,36,41.7607223476298,23.3766233766234,221,37.0184254606365,18.3840989710064
"x4654_317_24714_3_521",185,36,41.7607223476298,23.3766233766234,221,37.0184254606365,18.3840989710064
"x38753_764_74989_15_692",113,11,25.5079006772009,7.14285714285714,124,20.7705192629816,18.3650435343438
"x22569_648_55299_10_759",346,92,78.1038374717833,59.7402597402597,438,73.3668341708543,18.3635777315236
"x22725_754_5763_10_875",159,27,35.8916478555305,17.5324675324675,186,31.1557788944724,18.3591803230629
"x29915_727_60815_13_265",182,35,41.0835214446953,22.7272727272727,217,36.3484087102178,18.3562487174225
"x5817_830_54376_3_849",205,43,46.27539503386,27.9220779220779,248,41.5410385259632,18.3533171117821
"x26297_700_54953_12_3",87,2,19.6388261851016,1.2987012987013,89,14.9078726968174,18.3401248864003
"x13839_824_56044_6_769",133,18,30.0225733634311,11.6883116883117,151,25.2931323283082,18.3342616751195
"x30858_654_6206_13_411",84,1,18.961625282167,0.649350649350649,85,14.2378559463987,18.3122746328164
"x29517_955_53396_13_118",130,17,29.3453724604966,11.038961038961,147,24.6231155778894,18.3064114215356
"x30623_919_69854_13_372",130,17,29.3453724604966,11.038961038961,147,24.6231155778894,18.3064114215356
"x14529_994_64481_7_092",153,25,34.5372460496614,16.2337662337662,178,29.8157453936348,18.3034798158952
"x33463_994_77941_14_05",222,49,50.1128668171558,31.8181818181818,271,45.393634840871,18.2946849989739
"x397_259_16881_1_014",222,49,50.1128668171558,31.8181818181818,271,45.393634840871,18.2946849989739
"x10491_786_51299_5_427",268,65,60.4966139954853,42.2077922077922,333,55.7788944723618,18.2888217876931
"x6775_846_51272_4_169",81,0,18.2844243792325,0,81,13.5678391959799,18.2844243792325
"x5107_661_30217_3_671",81,0,18.2844243792325,0,81,13.5678391959799,18.2844243792325
"x2618_310_21459_2_583",81,0,18.2844243792325,0,81,13.5678391959799,18.2844243792325
"x41689_1157_04287_17_474",81,0,18.2844243792325,0,81,13.5678391959799,18.2844243792325
"x13918_1100_58881_6_809",81,0,18.2844243792325,0,81,13.5678391959799,18.2844243792325
"x41422_1140_98982_17_13",81,0,18.2844243792325,0,81,13.5678391959799,18.2844243792325
"x17757_391_78842_8_394",104,8,23.4762979683973,5.1948051948052,112,18.7604690117253,18.2814927735921
"x31355_858_6574_13_532",127,16,28.6681715575621,10.3896103896104,143,23.9530988274707,18.2785611679517
"x13780_761_58894_6_768",150,24,33.8600451467269,15.5844155844156,174,29.1457286432161,18.2756295623113
"x21509_635_46505_10_248",265,64,59.8194130925508,41.5584415584416,329,55.108877721943,18.2609715341092
"x19357_796_58684_9_081",357,96,80.5869074492099,62.3376623376623,453,75.8793969849246,18.2492451115476
"x30345_734_62833_13_318",147,23,33.1828442437923,14.9350649350649,170,28.4757118927973,18.2477793087274
"x24724_1476_0817_11_822",147,23,33.1828442437923,14.9350649350649,170,28.4757118927973,18.2477793087274
"x33268_876_70598_13_954",147,23,33.1828442437923,14.9350649350649,170,28.4757118927973,18.2477793087274
"x22214_742_57475_10_556",380,104,85.7787810383747,67.5324675324675,484,81.07202680067,18.2463135059072
"x24716_958_63707_11_831",216,47,48.7584650112867,30.5194805194805,263,44.0536013400335,18.2389844918062
"x24143_588_53511_11_655",216,47,48.7584650112867,30.5194805194805,263,44.0536013400335,18.2389844918062
"x276_365_2309_0_921",121,14,27.313769751693,9.09090909090909,135,22.6130653266332,18.2228606607839
"x26492_590_55072_12_355",423,119,95.4853273137698,77.2727272727273,542,90.787269681742,18.2126000410425
"x1093_409_27404_1_431",236,54,53.2731376975169,35.0649350649351,290,48.5762144053601,18.2082026325819
"x6213_476_40884_3_994",236,54,53.2731376975169,35.0649350649351,290,48.5762144053601,18.2082026325819
"x7479_664_39424_4_443",118,13,26.6365688487585,8.44155844155844,131,21.9430485762144,18.1950104072
"x21980_722_63046_10_437",164,29,37.020316027088,18.8311688311688,193,32.3283082077052,18.1891471959192
"x24679_764_56_11_812",210,45,47.4040632054176,29.2207792207792,255,42.713567839196,18.1832839846384
"x21839_950_5474_10_386",233,53,52.5959367945824,34.4155844155844,286,47.9061976549414,18.180352378998
"x16406_852_59174_7_841",115,12,25.9593679458239,7.79220779220779,127,21.2730318257956,18.1671601536161
"x12217_800_52889_6_109",161,28,36.3431151241535,18.1818181818182,189,31.6582914572864,18.1612969423353
"x4933_662_43234_3_625",161,28,36.3431151241535,18.1818181818182,189,31.6582914572864,18.1612969423353
"x5847_508_37732_3_864",414,116,93.4537246049661,75.3246753246753,530,88.7772194304858,18.1290492802908
"x7872_547_39358_4_469",414,116,93.4537246049661,75.3246753246753,530,88.7772194304858,18.1290492802908
"x8408_441_33693_4_673",204,43,46.0496613995485,27.9220779220779,247,41.3735343383585,18.1275834774706
"x29222_814_66811_13_008",437,124,98.6455981941309,80.5194805194805,561,93.9698492462311,18.1261176746504
"x26267_808_6195_12_306",437,124,98.6455981941309,80.5194805194805,561,93.9698492462311,18.1261176746504
